Nome: CAMPINA GRANDE
Codigo Estacao: 82795
Latitude: -7.22555554
Longitude: -35.90472222
Altitude: 546.27
Situacao: Operante
Data Inicial: 2001-01-01
Data Final: 2021-03-21
Periodicidade da Medicao: Diaria

Data Medicao;INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2010-05-12;6.9;0;30.8;24.92;22.1;84;3.633333;
2010-05-13;4.1;3.3;26.9;24.22;22.8;88.75;3.033333;
2010-05-14;7.6;8.6;29.3;24.56;22.3;80;3.866667;
2010-05-15;9.9;0;29.8;24.46;21.2;76;3.333333;
2010-05-16;8.2;0;31.1;24.92;21.3;75.5;3.466667;
2010-05-17;7.1;0;28;24.12;20;84.75;2.9;
2010-05-18;7.2;3.4;28.7;23.66;21.6;87.25;2.466667;
2010-05-19;8.8;0;30.3;24.66;21.3;78.75;2.066667;
2010-05-20;9.1;0;30.3;24.18;20.9;82.5;3.3;
2010-05-21;9.3;0;30.6;24.64;21.5;77;3.366667;
2010-05-22;8.6;0;31.1;24.96;21.9;80.5;3.8;
2010-05-23;7.9;0;30;24.82;21.8;84;4.866667;
2010-05-24;9.4;0;30.4;24.78;22.1;74.75;3.466667;
2010-05-25;4.2;.3;28.9;24.28;21.6;87;3.533333;
2010-05-26;4.9;0;30.9;24.64;21.3;76.75;3.7;
2010-05-27;7;0;30.5;25;21.2;76;3.233333;
2010-05-28;7;0;31;25.02;21.3;82.25;2.133333;
2010-05-29;9.6;0;31.2;24.84;21.3;77.5;3.533333;
2010-05-30;10.1;0;32;25.24;21.3;72;2.966667;
2010-05-31;4.1;0;29.2;24.14;20.8;81.25;2.666667;
2010-06-01;9;0;31.9;25.3;22.3;79.75;.833333;
2010-06-02;8.4;3.9;30.9;25.48;22.3;76.25;3.033333;
2010-06-03;8.9;0;30.8;25.22;22.5;82;2.733333;
2010-06-04;2.3;0;27.7;24.06;20.8;94;1.933333;
2010-06-05;7.8;58.2;29.4;24.06;20.8;85;1.7;
2010-06-06;6.3;0;29.2;24.5;22.3;79.5;2.733333;
2010-06-07;9;0;29.1;24.32;22.3;77.5;2.633333;
2010-06-08;8.1;.7;28.9;23.74;20.3;77.5;3.3;
2010-06-09;9.9;.2;28.6;23.38;19.6;75.75;2.466667;
2010-06-10;8.5;.3;28.9;23.68;20.1;78.5;2.7;
2010-06-11;9;0;28.2;23.64;20.8;83;3.533333;
2010-06-12;6.3;0;28.8;23.88;21.1;80.5;2.8;
2010-06-13;3.7;0;25.2;21.82;19.3;90;3.033333;
2010-06-14;.1;2.4;24.5;21.66;20;89;2.8;
2010-06-15;1.3;1.9;26.4;22.12;19.8;90.5;3.433333;
2010-06-16;1.6;5.1;25.7;21.78;20.1;94.25;2.866667;
2010-06-17;0;28.7;23.4;21.62;20.8;96;3;
2010-06-18;2.8;77.6;26.4;22.6;20;90;2.566667;
2010-06-19;6.7;23.6;26.7;22.54;20.6;86.5;3.733333;
2010-06-20;10;0;27.3;22.88;20.6;80.25;3.433333;
2010-06-21;8.9;0;27.8;22.88;20;80.75;3.333333;
2010-06-22;5.8;1.1;27.5;22.9;19.6;87.25;2.3;
2010-06-23;.7;7.8;23.7;21.72;21;94;3.466667;
2010-06-24;9.9;2.6;26.7;22.3;19.6;80.25;3.233333;
2010-06-25;9.4;0;27.5;22.6;19.5;83.75;3.9;
2010-06-26;6.7;3.8;26.8;21.96;19.3;81;3.933333;
2010-06-27;5.6;.3;26;21.92;20.3;88.5;3.433333;
2010-06-28;0;9;22.1;20.72;19.9;95;2.533333;
2010-06-29;8.4;6.3;26.9;21.92;18.6;86.25;2.933333;
2010-06-30;6;0;26.6;22.38;19.3;81.25;3.366667;
2010-07-01;1.4;0;24.5;21.7;18.5;88.75;2.933333;
2010-07-02;6.4;0;25.9;22.18;19.3;85;2.8;
2010-07-03;7.2;0;26.8;21.96;17.2;82;2.433333;
2010-07-04;8.3;0;26.8;21.56;17.3;79.75;2.166667;
2010-07-05;8.8;0;26.3;21.82;18.6;82.5;3.366667;
2010-07-06;8.7;0;27.1;23.1;19.5;80.25;3.333333;
2010-07-07;4.4;0;26;21.9;18.5;88.75;2.933333;
2010-07-08;6.7;7.9;26.5;22.02;19.4;90.5;2.7;
2010-07-09;.8;1.1;24.4;21.54;20.3;95.75;2.733333;
2010-07-10;7.6;6.3;27;22.64;19.8;82.25;3.633333;
2010-07-11;7.7;.6;27;22.16;18.1;85.5;2.8;
2010-07-12;5.1;0;26.1;22.4;20.3;89.75;2.4;
2010-07-13;2.6;3.5;24.8;21.7;20.3;94.25;3.233333;
2010-07-14;7.3;.5;27.1;22.48;20.3;81.25;4.3;
2010-07-15;8.2;0;27;22.28;19.3;85.75;3.566667;
2010-07-16;2.6;0;25.2;22.16;20.3;92.75;2.633333;
2010-07-17;1.8;2.8;24.9;21.44;20.4;94;3.9;
2010-07-18;8.4;.5;25.5;21.16;17.6;87.75;3.766667;
2010-07-19;6.9;0;26.2;20.62;17.1;85.25;2.666667;
2010-07-20;8.2;.4;25.9;20.86;17.7;78.5;3.233333;
2010-07-21;5.1;.2;26;21.52;18.5;84.75;3.433333;
2010-07-22;.8;.2;23;20.5;19.3;91.5;2.9;
2010-07-23;8.5;6.9;26.3;21.78;19.3;77;3.3;
2010-07-24;8.4;0;26.3;22.42;19.6;77;2.666667;
2010-07-25;0;.7;22.2;20.08;19.3;93.25;2.833333;
2010-07-26;0;2.3;22.9;19.9;18.1;91;2.233333;
2010-07-27;1;0;24.2;20.9;19.5;88.25;2.866667;
2010-07-28;9.9;4.2;26.2;21.32;18.9;79.75;3.866667;
2010-07-29;4.6;.2;26.1;20.44;18.4;91;3.933333;
2010-07-30;9.8;1.8;27;21.46;18.6;86.5;5;
2010-07-31;.7;2;22;20.46;19.3;89.5;3.133333;
2010-08-01;7.9;4.3;26.6;20.92;17.4;86.75;3.366667;
2010-08-02;5.2;0;25;20.78;17.1;89.5;3.633333;
2010-08-03;4.5;14.4;25.2;20.5;18.1;83.75;3.3;
2010-08-04;7.2;.3;26.7;21.76;19;81.5;3.366667;
2010-08-05;0;1.8;22.3;19.86;17.7;95;3.6;
2010-08-06;1.9;6.5;22.5;19.76;16.1;93.25;2.933333;
2010-08-07;2.8;18.1;24.2;19.92;17.8;89.75;2.533333;
2010-08-08;10;.3;26.9;21.36;17.1;81.25;2.8;
2010-08-09;0;0;23;20.52;18.8;95.25;2.8;
2010-08-10;8.5;13;26.7;21.6;19.3;76.75;3.4;
2010-08-11;3.2;0;24.7;20.7;18.5;92.5;3.5;
2010-08-12;6.6;2.4;25.4;20.62;18.1;82.5;3.866667;
2010-08-13;8.5;0;26;21.06;17.4;78;4;
2010-08-14;9.6;0;27.3;22.36;18.5;78.5;3.466667;
2010-08-15;10.3;0;27.6;21.96;16.9;79;3.233333;
2010-08-16;8.7;0;28.2;22.02;17.1;79.75;3.533333;
2010-08-17;10.5;0;27.3;21.96;18.4;78.5;3.4;
2010-08-18;4.2;.1;25.1;20.68;18.7;87.25;3.833333;
2010-08-19;7.4;0;25.6;20.62;17.1;79.75;3;
2010-08-20;9.9;0;27.1;21.54;17.3;78;3.366667;
2010-08-21;2.3;0;24.8;20.54;18.4;93;3.866667;
2010-08-22;3.8;11.9;24.1;20.66;19.1;95.25;2.866667;
2010-08-23;2.3;5.7;24.9;20.44;18;87.75;3;
2010-08-24;4.8;1.1;26.6;21.52;18.8;87.25;3.966667;
2010-08-25;7.3;.1;26.7;21.34;17.9;87.75;3.3;
2010-08-26;6;.6;27.1;21.9;19.3;83.5;4.033333;
2010-08-27;.5;.6;25.2;21.54;19.8;92.5;2.966667;
2010-08-28;9.4;1.7;28.2;22.14;18.5;80.75;3.9;
2010-08-29;5.7;1.1;27.1;22.34;19.5;83;3.933333;
2010-08-30;8.2;1.6;27.3;21.98;18.8;77;3.933333;
2010-08-31;6.1;.3;26.5;21.92;19.3;79.75;3.7;
2010-09-01;6;.3;27.1;21.38;19.1;90.75;4.566667;
2010-09-02;6.7;10.5;25.7;21.24;19;82.5;3.633333;
2010-09-03;8.9;0;27.1;21.64;18.8;77;3.033333;
2010-09-04;1;1.2;24.7;20.88;19;87.5;4.3;
2010-09-05;9.3;1.4;27.9;21.88;19.3;74.75;3.7;
2010-09-06;10.8;0;27.2;21.3;17.1;72.75;3.866667;
2010-09-07;9.7;.5;28.1;21.62;17.6;78.5;3.666667;
2010-09-08;4.9;0;25.1;21.46;17.8;82.5;2.666667;
2010-09-09;.9;.1;25.2;21.08;19.3;96.25;2.733333;
2010-09-10;9.3;9.9;26.7;21.1;18.4;85.5;4;
2010-09-11;8.2;0;28;21.66;18.1;74;4.533333;
2010-09-12;1.8;.7;25.1;20.64;18.1;83.25;4.366667;
2010-09-13;9.9;.2;28;22.26;19.1;76.25;4.366667;
2010-09-14;3.6;0;26.7;21.66;19.3;87;5.1;
2010-09-15;10.7;16.8;27.8;22.4;19.5;72.5;4;
2010-09-16;10.8;0;28.3;22.72;18.6;70;4.466667;
2010-09-17;5.5;2.9;28;22.08;19.3;81.25;2.366667;
2010-09-18;8.8;0;28.8;22.72;19.2;78.25;4.133333;
2010-09-19;7.4;0;28.3;22.7;19.3;77.25;3.866667;
2010-09-20;10.6;0;28.3;22.38;19.3;76.25;4.466667;
2010-09-21;4.9;1.2;28.1;22.64;19;77;3.3;
2010-09-22;10.1;0;28.9;22.88;19.5;77;4.266667;
2010-09-23;10.4;0;27.8;22.28;18.1;77;4.166667;
2010-09-24;7.7;1.1;26.7;21.74;18.8;82.75;3.533333;
2010-09-25;8.1;1.5;27.8;22.64;18.6;81.75;3.8;
2010-09-26;7.1;0;28.1;22.46;19.6;80.5;4.866667;
2010-09-27;9.4;0;29.6;23.08;19.6;75.25;3.533333;
2010-09-28;6.1;0;29;22.74;19.5;82.5;3.9;
2010-09-29;10.1;0;30.8;23.88;20.3;75;4.1;
2010-09-30;10.2;0;30.7;23.62;20.3;76.75;4.266667;
2010-10-01;9.8;0;31.3;24.32;19.8;72.25;4.033333;
2010-10-02;9.5;.2;32.2;24.5;20.9;79;3.9;
2010-10-03;10.1;0;32.7;24.72;20.4;73.5;3.566667;
2010-10-04;10.3;0;31.5;24.9;20.8;72;4.033333;
2010-10-05;10;0;30.1;23.62;19.6;73.25;4;
2010-10-06;10;0;31.2;23.36;18.6;75.5;3;
2010-10-07;10.4;0;30.6;23.72;19.9;76.5;4.5;
2010-10-08;9.8;0;30.2;23.96;20.5;72.25;4.666667;
2010-10-09;10;0;32.1;24.5;20.7;73.25;3.666667;
2010-10-10;9.6;0;31;24.28;20.7;76.75;4.533333;
2010-10-11;8.7;0;30.6;24.42;21;73.75;4.4;
2010-10-12;9;0;31.3;24.48;21.3;75.5;2.766667;
2010-10-13;9.4;0;30.4;23.94;20.5;71;4.266667;
2010-10-14;6.5;0;30.1;23.74;20.3;74.75;4.933333;
2010-10-15;9.8;0;30.7;24.26;20.3;68.25;5.133333;
2010-10-16;9.7;0;29.8;24.1;20.5;70.25;4.533333;
2010-10-17;6;.2;30.4;23.18;20;79.75;4.3;
2010-10-18;9.9;0;32;24.5;20.8;75.75;4.233333;
2010-10-19;8.5;0;31.7;24.74;21.6;77.25;4.166667;
2010-10-20;10;0;32.7;25.28;21.6;72.5;3.633333;
2010-10-21;9.6;0;32.8;25.48;21.6;70;3.2;
2010-10-22;2.5;0;28.9;23.86;21.6;83;2.966667;
2010-10-23;.8;14.6;27.7;23.38;21.3;84.25;3.7;
2010-10-24;3.4;0;30.9;24.1;20.9;87.75;3.133333;
2010-10-25;8.3;.6;30.3;24.12;20.8;80.75;3.333333;
2010-10-26;10.3;0;30.3;24.42;21.6;74.25;3.566667;
2010-10-27;6.2;.2;30.8;23.8;21.4;84.25;4.1;
2010-10-28;9.6;0;31.2;24.58;21.5;76.75;3.6;
2010-10-29;1.5;.4;28;23.78;21.5;81.75;2.733333;
2010-10-30;9.5;0;30.2;24.38;20.8;69.75;4.333333;
2010-10-31;9.6;0;29.6;24.06;20.5;74.75;4.3;
2010-11-01;9.1;0;30.6;24.1;21;72.5;3.033333;
2010-11-02;10.7;0;31.9;24.6;20.7;71.25;3.533333;
2010-11-03;10.4;0;31.8;24.6;20.8;70.25;4.066667;
2010-11-04;9.9;0;31.1;24.44;20.3;74.25;3.8;
2010-11-05;8.6;3.3;30.9;24.18;21.9;81.5;3.3;
2010-11-06;9.5;0;30.1;24.1;20.6;72.5;3.833333;
2010-11-07;8.7;.2;30.4;24.36;21.3;74.5;4.933333;
2010-11-08;9.3;0;30.8;24.32;21.1;70.5;4.233333;
2010-11-09;5.9;0;29.4;22.66;19.6;76;4.166667;
2010-11-10;9.7;.2;30.3;23.92;19.9;75.5;3.2;
2010-11-11;9;0;29.9;24.42;21.3;78;4.566667;
2010-11-12;9.3;0;31;24.94;21.3;73;3.466667;
2010-11-13;9.9;0;32;24.86;20.9;72.5;4.733333;
2010-11-14;9.8;0;31.4;24.64;21.3;67.75;4.566667;
2010-11-15;9.7;0;31.4;24.46;20.5;72.75;4;
2010-11-16;9.4;0;31.9;24.42;21;72;3.966667;
2010-11-17;9.9;0;32.1;24.62;20.3;69.5;3.833333;
2010-11-18;10.3;0;32.2;24.62;20.3;65.75;4.133333;
2010-11-19;9.3;0;32.5;25.18;21.3;70.75;4.3;
2010-11-20;9.7;0;32.6;25.3;21.2;65.25;4.2;
2010-11-21;8.6;0;31.1;24.28;20.6;71.5;3.966667;
2010-11-22;9.7;0;31.1;24.14;20.5;69.25;3.633333;
2010-11-23;9.2;0;30.7;24.42;20.3;71.25;3.533333;
2010-11-24;9.1;0;31.4;24.5;20.5;73.75;3.733333;
2010-11-25;9.8;.3;31.8;24.86;21.4;75.5;3.633333;
2010-11-26;9.5;0;32.8;24.94;21.5;74;3.966667;
2010-11-27;null;0;33.1;24.9;21.1;71;2.466667;
2010-11-28;9;0;31.1;24.54;20.9;69;3.633333;
2010-11-29;8.2;0;31.6;24.68;21.3;74.5;4.3;
2010-11-30;10.3;0;32.2;24.54;20.3;63.25;3.9;
2010-12-01;7.1;0;30.5;24.42;20.7;70.75;3.9;
2010-12-02;8.9;0;30.6;24.64;21.3;72.75;4;
2010-12-03;7.5;0;30.9;24.38;21.2;73.5;4.466667;
2010-12-04;10.1;0;31.9;24.52;20.5;74.5;3.4;
2010-12-05;9.1;0;31;24.26;20.4;73.75;4.433333;
2010-12-06;9.6;0;32.3;25.22;21.3;72.5;3.7;
2010-12-07;7.8;0;31.1;24.92;21.5;72.5;3.066667;
2010-12-08;2.5;0;29.3;24.54;21.1;78;2.366667;
2010-12-09;3.2;0;30.2;25.22;21.6;69.5;3.4;
2010-12-10;.4;0;28.8;24.42;21.6;80;4.366667;
2010-12-11;8.5;0;31.7;25.28;22.3;75.5;3.8;
2010-12-12;9;0;31.6;24.98;21.6;72;3.633333;
2010-12-13;4.7;0;31.3;24.54;21.4;73.5;3.6;
2010-12-14;null;0;33.4;25.78;21.9;70.25;3.566667;
2010-12-15;7.9;0;31.6;25.26;21.8;68.5;4.7;
2010-12-16;4.3;.5;29.7;24.72;21.9;75.5;4.133333;
2010-12-17;.3;6.8;26.3;22.02;20.4;94.5;3.133333;
2010-12-18;6;14.9;29.8;23.96;20.8;80.25;3.1;
2010-12-19;7;7.7;29.7;24.22;21.3;78;3.866667;
2010-12-20;8.6;0;30.1;24.7;21.3;75;4.7;
2010-12-21;1.7;4.2;27.7;23.78;22;87;5.166667;
2010-12-22;8.9;3.1;30;24.46;21.6;76;4.366667;
2010-12-23;10.9;0;30.9;24.76;21;76.75;4.666667;
2010-12-24;5.9;0;31.3;24.7;21.7;76.75;4.233333;
2010-12-25;9.9;0;31.2;24.52;21.3;74.75;2.8;
2010-12-26;10;0;31.1;24.94;21.4;68;3.133333;
2010-12-27;9.5;0;31.2;24.58;20.5;73.25;4.233333;
2010-12-28;10.6;0;32.2;24.82;20.5;67.25;4.3;
2010-12-29;9.7;0;32;25;21.3;69.75;4.133333;
2010-12-30;7.7;0;31.5;24.72;21.1;74;4.366667;
2010-12-31;7;0;32.6;24.74;21.2;78.75;4.6;
2011-01-01;8.4;0;30.2;24.2;21.4;74.75;4.766667;
2011-01-02;8.5;0;31.2;24.9;21.3;73.75;4.433333;
2011-01-03;10.2;0;31.9;24.88;21.4;71.25;3.8;
2011-01-04;1.6;0;32.8;24.72;21.3;87;3.766667;
2011-01-05;8.9;.6;31.1;24.5;21.4;82.25;3.266667;
2011-01-06;2.7;0;31.7;24.72;20.4;78.25;3.466667;
2011-01-07;9;0;32.1;25.1;21.3;71.25;4.066667;
2011-01-08;9.4;0;32.6;24.82;20.6;73.75;4.633333;
2011-01-09;6.2;0;30.8;24.36;20.9;76.75;4.633333;
2011-01-10;3.3;0;29.1;24.02;21.3;78.75;2.066667;
2011-01-11;8.2;0;31.4;24.98;21.3;79.25;2.633333;
2011-01-12;7.1;13;30.1;24.14;21.5;77.5;3;
2011-01-13;8.8;0;30.6;24.6;22;77.25;4.7;
2011-01-14;10;0;30.2;24.52;20.6;67.5;4.233333;
2011-01-15;9.7;0;31.9;24.42;19.5;71.75;3.033333;
2011-01-16;8.8;0;31.8;24.76;21.4;74.25;3.033333;
2011-01-17;8.8;0;31.7;25.48;21.7;70.25;4.366667;
2011-01-18;9;0;32;25.1;20.9;75.5;3.3;
2011-01-19;6.4;0;30.2;24.9;22.6;76.5;3.3;
2011-01-20;1.6;0;31.6;24.92;21.5;76;2.733333;
2011-01-21;1.7;.6;28;23.6;21.8;87.75;2.6;
2011-01-22;1.3;0;26.9;23.32;21.3;88.25;2.9;
2011-01-23;3.6;27.6;30;23.38;20.9;90.5;2.433333;
2011-01-24;1.6;4.7;30.9;23.28;20.3;88.75;1.7;
2011-01-25;1.3;.7;29.9;23.62;20.3;90.5;2.033333;
2011-01-26;10.3;1.2;30.3;24.18;20.1;82.25;3.633333;
2011-01-27;8.6;0;30.3;24.08;21.8;81.5;4.233333;
2011-01-28;2.3;1.9;25.8;22.54;20.4;88.5;3.3;
2011-01-29;10.6;1.8;30.2;24.7;20.6;76.25;3.1;
2011-01-30;8.8;0;30.8;24.82;21.5;81.5;4.066667;
2011-01-31;9.5;1.4;30.8;24.72;21.5;79.75;3.6;
2011-02-01;9.9;0;31.1;25.2;22.3;79.25;4.7;
2011-02-02;9.1;2.3;30.8;24.98;22;77.5;3.6;
2011-02-03;11;0;31.5;25.32;21.8;78.25;3.7;
2011-02-04;6.8;0;30.9;24.98;21.9;77.75;4.366667;
2011-02-05;8.2;0;31.3;24.96;21.6;78;3.7;
2011-02-06;10.1;0;31.6;24.88;21.5;77.75;4.366667;
2011-02-07;9.9;0;31.3;25.06;21.7;75.5;4;
2011-02-08;10.3;0;31.6;25.2;21.6;74.5;4.6;
2011-02-09;10.9;0;31.9;25.46;21.3;72.5;3.933333;
2011-02-10;7.1;0;32.1;25.34;21.6;76;3.966667;
2011-02-11;9.7;0;32.2;25.64;21.6;73.75;5.2;
2011-02-12;8;0;32.2;25.1;22;76.5;4.533333;
2011-02-13;5;1.2;29.9;23.9;19.5;85.25;4.133333;
2011-02-14;.5;79.5;28.4;24.02;22.5;87.25;3.2;
2011-02-15;7.3;.5;29.2;24.34;22;81.25;4.366667;
2011-02-16;5.1;0;29.8;24.36;21.3;79.5;2.633333;
2011-02-17;10.2;0;31.2;24.7;21;78.75;3.2;
2011-02-18;10.8;0;31.5;24.8;21;76.75;4.066667;
2011-02-19;8.7;0;32;25.06;21.8;77.75;3.266667;
2011-02-20;0;46;24.9;22.34;21.3;92;2.5;
2011-02-21;8.3;.1;28.8;24.14;21.3;81.25;3.4;
2011-02-22;9.7;0;31;25.24;21.8;80.25;4.333333;
2011-02-23;8.3;0;30.5;24.92;22.4;84.75;3.066667;
2011-02-24;9.8;.6;30.4;25.06;22.3;76.5;3.533333;
2011-02-25;5.3;0;29.7;24.84;22.5;84.75;2.8;
2011-02-26;6;1.7;30.1;24.76;22.3;90;3.266667;
2011-02-27;9.8;7.9;30.3;24.42;21.5;82.5;4.166667;
2011-02-28;6.9;0;29.3;24.3;20.8;81.75;3.233333;
2011-03-01;1.4;.1;28.8;23.6;21.9;92.5;2.566667;
2011-03-02;9.1;107.4;29.9;24.02;20.6;84.5;2.866667;
2011-03-03;10.6;0;29.7;24.62;21.7;79.75;3.533333;
2011-03-04;9.4;0;30.5;25.06;22.3;81;3.7;
2011-03-05;6.8;0;30.2;24.84;22.3;82.75;3.633333;
2011-03-06;10.5;0;30.4;24.06;20.5;82.25;2.4;
2011-03-07;8.4;0;30.1;24.86;21.9;82;2.266667;
2011-03-08;3.1;.1;27.9;24.34;22.5;86;3.633333;
2011-03-09;2.4;2.2;28.2;23.66;21.6;86.75;3.133333;
2011-03-10;8.1;0;30.2;24.94;22.3;82;3.533333;
2011-03-11;7.4;3.8;28.5;24.12;21.5;85.5;2.966667;
2011-03-12;9.4;0;30.1;24.88;22.3;81.25;3.866667;
2011-03-13;10.2;0;30.2;24.48;21.3;76.75;3.733333;
2011-03-14;10.7;0;31.3;25.12;21.5;77;2.8;
2011-03-15;5.8;0;29.1;24.24;20.5;88.75;2.1;
2011-03-16;10.8;11.1;30.2;24.8;21.3;80;3.233333;
2011-03-17;9.9;0;31.4;25.06;21.3;76.75;2.233333;
2011-03-18;10.4;0;31.2;25.08;21.6;79.25;2.133333;
2011-03-19;11.1;0;31.7;25.14;20.5;76;2.566667;
2011-03-20;10.5;0;31.4;25.14;21.2;76.75;3.4;
2011-03-21;10.3;0;31.6;25.48;22.3;77.5;3.033333;
2011-03-22;10;0;31.5;25.42;21.8;72.5;3.2;
2011-03-23;9.7;0;31.2;25.6;22.1;71.75;3.333333;
2011-03-24;5.7;0;31.4;25.14;22.8;86;3.366667;
2011-03-25;7.7;10.2;30.3;24.78;22.3;79.75;2.966667;
2011-03-26;8.4;0;30.1;24.86;22.4;80;2.8;
2011-03-27;7.2;2.4;30.3;24.86;22.5;82.5;3.133333;
2011-03-28;6;0;30.6;25.2;23.1;79.25;3.333333;
2011-03-29;11;0;31.1;25.24;21.8;76.5;4.266667;
2011-03-30;10.5;0;32.1;25.58;22.3;77.5;4.266667;
2011-03-31;8;0;29.8;25.1;22.3;83.5;3.066667;
2011-04-01;9.6;.5;31.3;25.48;22.3;79.25;3.866667;
2011-04-02;9.2;0;31.4;25.52;22.8;79.5;4.266667;
2011-04-03;9.8;0;32.1;25.58;22.6;81.5;4.5;
2011-04-04;8.7;0;30.2;25.08;22.5;82;4.033333;
2011-04-05;9.3;.9;30.8;25.24;22.3;82.25;3.533333;
2011-04-06;9.9;.2;31.7;25.5;22.3;75.25;4.366667;
2011-04-07;10.6;0;31.7;25.78;21.3;73.5;4.7;
2011-04-08;3.5;4.9;31.1;25;22.3;81.25;2.8;
2011-04-09;5;11.1;27.9;24.22;22.7;87.25;2.233333;
2011-04-10;4.6;0;27.3;24;21.6;85;2.666667;
2011-04-11;2.5;8.6;27.2;23.28;21.3;94.5;2.4;
2011-04-12;0;3.1;25.2;22.7;21.8;91.5;1.566667;
2011-04-13;1.4;5.1;27.8;23.16;20.5;89.5;2.633333;
2011-04-14;5.6;11.3;29.3;23.58;21.5;86.25;3.3;
2011-04-15;9.2;.3;29.3;24.32;21;82.5;4.066667;
2011-04-16;10;0;29.4;24.26;21;81.75;3.633333;
2011-04-17;6.8;0;29.1;24.12;21.9;88.5;2.6;
2011-04-18;0;12.9;25;22.16;21.3;93.75;2.7;
2011-04-19;0;23.6;23.2;21.64;20.6;91.25;2.233333;
2011-04-20;10.8;0;28.4;23.5;20.6;89;3;
2011-04-21;1.5;1.9;25.8;22.62;21.3;90;1.566667;
2011-04-22;8.5;3;28.7;23.58;20.3;85.75;2.866667;
2011-04-23;4.5;.4;28;23.34;20.9;88.75;2.466667;
2011-04-24;8.5;1.1;28.5;23.88;21.5;85.5;3;
2011-04-25;8.7;1.4;29.2;24.12;21;83.25;2.933333;
2011-04-26;6.4;0;28.5;24.34;21.3;80.25;3.4;
2011-04-27;7.9;0;28.6;24.26;20.8;77.25;1.9;
2011-04-28;9.5;0;31.1;23.4;20.4;86.75;1.9;
2011-04-29;4.1;82.1;29.3;23.4;20.3;91.25;1.7;
2011-04-30;1;7.6;27;23.36;20.4;93;2.133333;
2011-05-01;5.6;25.1;28.3;23.58;21.6;89;2.533333;
2011-05-02;1.4;3.1;26.6;23.3;22.1;95.75;2.733333;
2011-05-03;0;12;22.7;21.94;21.1;97.5;2.533333;
2011-05-04;.2;81.7;24.8;22.68;21.1;97.5;2.266667;
2011-05-05;4;54.5;26.6;23.38;22;94.25;3.7;
2011-05-06;7.7;15.5;28.2;23.86;21.8;88.25;2.966667;
2011-05-07;5.3;0;27;23;19.3;87.25;1.566667;
2011-05-08;1.2;.7;26;22.96;20.9;91.5;2.566667;
2011-05-09;0;.4;24.7;22.26;20.8;92.5;2.633333;
2011-05-10;.4;14.1;24.9;22.24;21.3;96.25;2.466667;
2011-05-11;1.5;14.9;26.4;22.52;20.4;87;2.733333;
2011-05-12;2.9;0;26.7;22.28;20;89.25;2.866667;
2011-05-13;9.2;0;27.7;23.16;18.8;83;1.633333;
2011-05-14;6;.2;27.6;22.76;19.5;87.75;3.033333;
2011-05-15;1.4;13.6;24.9;22.16;20;90;2.433333;
2011-05-16;8.1;.4;27.8;23.24;19.9;86;2.566667;
2011-05-17;7.1;0;29;23.1;20.5;89.25;2.266667;
2011-05-18;4.8;54.1;27.4;23.44;20.3;91;2.366667;
2011-05-19;.8;0;26.7;22.64;20.4;95;3.633333;
2011-05-20;1.9;46.4;26.6;22.14;20;95;2.366667;
2011-05-21;8.2;.3;27;22.86;20.3;85.25;3.7;
2011-05-22;5.4;0;27;22.8;19.3;86.25;2.966667;
2011-05-23;6.2;.1;26.5;23.08;21.3;92.25;3.6;
2011-05-24;4.9;4;26.9;23;21.3;90.25;3.933333;
2011-05-25;4.7;0;26.5;23.08;21.2;87.75;2.9;
2011-05-26;2.8;.9;25;22.14;19.8;91;1.9;
2011-05-27;4.7;1.7;26.5;22.88;19.5;86;3;
2011-05-28;3.4;0;26.2;22.58;20.3;90.25;2.666667;
2011-05-29;5.3;.6;25.4;22.64;20.3;92;2.5;
2011-05-30;null;12.5;26.2;22.48;20.6;93.5;2.633333;
2011-05-31;2.5;4.3;27.8;22.74;20.5;88.5;3.4;
2011-06-01;5.7;1.3;25.8;22.08;20;87.5;2.7;
2011-06-02;8.2;.7;27;22.38;20.1;87;3.466667;
2011-06-03;7.3;2.5;27;22.48;20.3;88.5;2.366667;
2011-06-04;3.9;10.1;26.5;21.62;19.3;92.5;2.7;
2011-06-05;9.5;.3;27.9;23.14;19.5;88.25;2.233333;
2011-06-06;7;0;26.4;22.1;19.2;84.75;2.8;
2011-06-07;6.8;0;25.3;21.84;19.9;93;2.7;
2011-06-08;6.8;1.6;26.1;21.7;19.4;88.75;2.366667;
2011-06-09;1.4;0;25;21.26;18.6;91.5;3.133333;
2011-06-10;9;6.9;27.3;22.84;19.2;86.75;2.066667;
2011-06-11;6.5;0;27.7;23.34;20.8;86.75;3;
2011-06-12;2.5;11.8;25.3;21.42;20.3;91.75;2.9;
2011-06-13;9.4;1.3;26.5;21.6;18.5;79.5;3.3;
2011-06-14;8.5;0;26.4;21.84;17.1;86;2;
2011-06-15;9.9;0;27.1;22.24;18.4;81;2.533333;
2011-06-16;0;0;24;21.3;19.9;95.75;2.3;
2011-06-17;.7;47.6;24.5;21.58;19.9;97.5;1.8;
